,track_id,track_name,artist_name,genre_id,genre_names,lyrics,lyrics_source
473,208815004,Show Me How You like It,Vyge,[15],['R&B/Soul'],"I just know u wanna keep up, keep up
Lagi nalang nasa tiktok, tiktok
Alas dose ng gabi ay sumasayaw
Kahit ulitin lang ang galaw

Remember the night we meet up, meet up
Stayed the night in with the lights off, lights off
Di mapigil ang sarili sa iyo
Wag nang manghinayang ako lang to

Tell me what you want
Alam kong di naman pagkakamali ang pag sangayon mo saakin

Tell me what u need
May makalaman man, d ko itatanggi

Just show me how you
Like it baby
Wag na mahiya cause girl u know i
Like it baby

Buong gabi ikay saakin
Sana nga ikay saakin

Ikaw ang aking langit sakin ka lumapit wag kang bibitaw
...

",MusixMatch
474,206304473,Ba't sa Dinami-Rami,Chael Gabat feat. Angela Cafe,[15],['R&B/Soul'],"(Ba't sa dinami-rami)

Di ko maintindihan
Ang tunay na nararamdaman
Nang ika'y bigla nalang lumisan

Ba't hindi ka lumaban
Bumitaw sa kawalan
Gano'n ba 'ko kadaling kalimutan

Simula nung lumisan
Hindi ko na malimutan
...

",MusixMatch
475,212989805,ayos lang,Purple Szn,[15],['R&B/Soul'],"Oh baket biglang napapangiti
Sa tuwing kasama ka, 'di nako makahindi
'Di mapigilan tuwa, 'kala mo nakasinde
Tila naglalaro ng apoy 'pag ikaw katabi
Sa daming mga panaginip na aking nakita
Ikaw ang aking binitbit hanggang sa magising na
Ako ay matutulog ulet baka matuloy pa
Tinalo ko pa ata PAG-ASA sa kakaasa
Asadong asado, wala akong laban sa guwapo
Hindi rin naman ganun kalaki ang aking braso
Daming nagtanong ano ba ang meron ako
Sa'kin may bumulong, 'wag kanang umasa bro
Teka 'di ko naman sinabi na siya ay sa akin
Ni hindi ko nga kayang umamin
Dahil alam ko naman na talagang alanganin
Pero sana magkaroon ng sa amin

Sa tuwing kasama ka
'Di ko mapigilan na matuwa (tuwa)
Makita lang kitang masaya ay ayos na
...

",MusixMatch
476,128791041,Aaminin Ko Sa'yo,Luke Mejares,[15],['R&B/Soul'],"AAMININ KO SA'YO

Ako ay nagbalik
Hahanap sayo
Ako ay naging bulag
Sa pagibig mo
Bakit nag mahal
Ng isang katulad ko
Sanay maririnig
Ang pag sabog ko

Sana naman
Mapatawad mo
Ang labis na pagkukulang ko

Ha! yeahhh!! Yeahhh!!

Aaminin ko sa'yo
Ika'y tunay na minahal
Aaminin ko sa'yo
Walang iba kundi ikaw
Paano na ngayon
Nariyan pa ba ako
...

",MusixMatch
477,92038926,Isang Halik,Freestyle,[15],['R&B/Soul'],"Pwede bang dumalangin sa mga bituin
Pwede bang matugunan aking hiling
Para lang lumigaya aking mithiin
Na ika'y makasama bawat saglit

At dumadaan na ang panahon
Paano kaya mangyayari ang hiwaga na mangagaling
Sa pagdampi ng yong labi

Wag mo na sanang pahirapan pa ako
Nais ko lang nama'y isang halik, isang halik
Nais lang damhin sa bawat sandali
Sarap ng yong lamig at isang halik isang halik
Woohoh

...

",MusixMatch
478,108326065,Ayokong Masanay,Sarah Caballero,[15],['R&B/Soul'],"Halos araw-araw tayong magkasama
Madalas na rin tayo ang magkausap
Magkasundo sa lahat ng mga bagay
Sa lahat ng oras lagi kang karamay
Ako'y napapaisip sa pinapakita mo
Pwede bang sabihin mo ito'y wala sayo
Ayokong masanay sa bagay na pwede namang, wala
Gumising sa umaga laman ng isip ko'y ikaw
Mag kunwari sa sarili na wala naman talaga
Oh, pwede ba sabihin naaaaa
...

",MusixMatch
479,152942831,Paraiso,Marq Aljo,[15],['R&B/Soul'],"Ako'y nasa Paraiso
Ayokong umalis dito
Ako'y nasa paraiso
Ayoko umalis dito
Ikaw lang kailangan ko
Ikaw lang kailangan ko
Ikaw lang kailangan ko
Ikaw lang, Ikaw lang

Ang titig mo'y tumatagos sa akin
Ako ba'y gising, tangay ako ng hangin
Ang iyong paa nakapatong sa akin
Tayo'y sumayaw, ito ang 'yong habilin
Ako ay nababaliw sayo
Ako ay nababaliw sayo
Halika ka na, sumama ka
Pumasok na, hawak-hawak ka lagi

Ako'y nasa Paraiso
Ayokong umalis dito
Ako'y nasa paraiso
...

",MusixMatch
480,152942828,Betina,Marq Aljo,[15],['R&B/Soul'],"Hindi ba't ikaw lang
Hindi ba't ikaw lang ang mahal
Hindi ba't ikaw lang
Hindi ba't ikaw lang ang mahal
Hindi ba't ikaw lang
Hindi ba't ikaw lang ang mahal
Hindi ba't ikaw lang
Hindi ba't ikaw lang ang mahal

Naaalala mo nung bata tayo
Sinubukan ko mangligaw
Ngunit tinawanan mo lang ako
Akala ko mo siguro nagbibiro lang ako
Kasi hindi naman paseryoso yung sabi ko
Ako'y hindi sanay, paano ba sabihin 'to
Pakiramdam ko ay sasabog na 'tong dibdib ko

Hindi ba't ikaw lang
...

",MusixMatch
481,154896987,Hele,Marq Aljo,[15],['R&B/Soul'],"Sisikapin ko yung oo, oo, oo mo
Sisikapin ko yung oo, oo, oo mo
Pag puso na nagsabi di na mapigilan to
Ang ulo'y nasa langit nung nagkatagpo tayo
Ito ang aking hele para lamang sa iyo
Yakapin mong husto ang pagkakataong ito

Alam mo bang napanaginipan kita
Alam mo bang ikaw gustong kasama sinta
Alam mo bang wala nakong hihilingin pa
Saksi mga tala, ibigay mo na sana

Lalakbayin ko kahit na malayo man
Ang oo mo'y hangad ko, bigyan mong daan
Lalakbayin ko kahit na malayo man
...

",MusixMatch
482,182047808,Mahal na mahal pa rin,"Still One feat. Zo zo, Joshua Mari & Mari",[15],['R&B/Soul'],"Tingnan mo
Kahit na wala ka na
Di napalitan ang litratong kasama ka
Buksan mo ako ang laman ay ikaw misis ko
Ikaw ang aking bisyo sana
Maramdaman na ang halik mo
Sana, sana
At kahit di mo miss ang ating mga date ay
Hindi parin ako nalalate
Pag tinetext, minumura mo
All day and night
Nagrereply parin
I LOVE YOU BABE BYE
Nawalan ka ng gana kahit inibig ka
Wala ng dapat anong sabihin pa
Pero mas lamang pagmamahal sa'yo
Kaysa sa galit ko Oohhh
Kahit nasa piling ka ng iba
Kahit kaibigan na lamang kita
Lagi parin nag-aalala sa'yo
Sa t'wing kayo'y di nakakasundo
Dala-dala ko parin ang sakit
Nung sa kanya ako'y pinagpalit
Ganon pa man wag kang mag-alala
Nandito lang ako sa'yong tabi ohh
Ako ang magsisibing taga-pasan
Kapag lasing ka galing sa tomahan
Sa t'wing ang iyong kalooban
Ay di na magaan
Gagawin ko ang lahat Upong ikaw ay tumahan
Kasi alam mo naman na
Kahit sang pagsubok ang dumaan
Tayo ay hindi nag-iiwanan
Kapag hindi mo na kaya
Kapag di ka makalayo
Sana maisip mo na
Di kita hinihigpitan
Di ba nung tayo pa
Malaya kang makaalis
...

",MusixMatch
483,189713549,Mga Mata,E-Kove,[15],['R&B/Soul'],"Yeah
Yuh

Ibang iba nadarama pag tinitigan ka
Lahat ay lumalayo at napapatigil pa
Sa lahat ng maganda, ikaw ang pinaka
Sa buhay ko na malungkot, ikaw ang nagpasaya
Di naman makalapit kasi nahihiya
Mapansin mo lang ako, ramdam na ang sigla
Larawan nating dalawa gusto kong ipinta
Nabighani sa ganda ng iyong mga mata
Ibang iba nadarama pag tinitigan ka
Lahat ay lumalayo at napapatigil pa
Sa lahat ng maganda, ikaw ang pinaka
Sa buhay ko na malungkot, ikaw ang nagpasaya
Di naman makalapit kasi nahihiya
Mapansin mo lang ako, ramdam na ang sigla
Larawan nating dalawa gusto kong ipinta
Nabighani sa ganda ng iyong mga mata

Mananahimik lang muna ako dito sa gilid
Baka lang magmukhang tanga at sayo'y nakatitig
Hindi lang basta basta ang aking pag-ibig
Steady ka lang dyan, pakinggan mo ang aking himig
Aking dala ay maraming mabubuting intensyon
Di ako tulad ng iba na ang kwento'y imbensyon
Ako yung tipong karakter na  tatlong dimensyonal
Makikiramdam sayo at bibigyan ka ng pagmamahal
Ako yung tipong lalapit kahit na walang hinihingi
Tipong magsosorry kahit di nagtitimpi
Kasi ang ugali mo ngayon ay ilaw na patay sindi
Pero aayusin ko iyon, kapag ikaw ay napangiti
Kaya sana wag ka na sa akin mag alinlangan
Walang ibang lalapitan kasi ikaw aking kailangan
Wag nating pansinin kung tayo ay pinapagusapan
Kung tumingin ka man, sana tuluyan nang lapitan

Ibang iba nadarama pag tinitigan ka
Lahat ay lumalayo at napapatigil pa
Sa lahat ng maganda, ikaw ang pinaka
Sa buhay ko na malungkot, ikaw ang nagpasaya
Di naman makalapit kasi nahihiya
Mapansin mo lang ako, ramdam na ang sigla
Larawan nating dalawa gusto kong ipinta
Nabighani sa ganda ng iyong mga mata
Ibang iba nadarama pag tinitigan ka
Lahat ay lumalayo at napapatigil pa
Sa lahat ng maganda, ikaw ang pinaka
Sa buhay ko na malungkot, ikaw ang nagpasaya
Di naman makalapit kasi nahihiya
Mapansin mo lang ako, ramdam na ang sigla
Larawan nating dalawa gusto kong ipinta
Nabighani sa ganda ng iyong mga mata

Pangako ko sayo that I would treat you right baby
Di kita kukulitin cause you might get angry
Di kita lalaruin, hindi ako si Andy
Di kita mumultuhin, di ako si Danny
Can't resist to look at you coz of your eyes
You got me really freezing, Elsa with the ice
Won't ever fake my personality, no need for a disguise
I speak bout what I feel, I got no time for lies
I hope that we could have a chance to be together
Gazing at your eyes, man, it feels like forever
I ain't your type so I hope you get your standards lower
So 'til the end that means this won't ever be over

Ibang iba nadarama pag tinitigan ka
Lahat ay lumalayo at napapatigil pa
Sa lahat ng maganda, ikaw ang pinaka
Sa buhay ko na malungkot, ikaw ang nagpasaya
Di naman makalapit kasi nahihiya
Mapansin mo lang ako, ramdam na ang sigla
Larawan nating dalawa gusto kong ipinta
Nabighani sa ganda ng iyong mga mata",
484,194169168,Skrrrt Like Mimiyuh,Trgggrd,[15],['R&B/Soul'],"I'm skrrtin on ya like mimiyuh
Deuces to my haters see ya mamaya
Get out my lane, tumabi ka nga
May nag liliyab sge sindehan

I'm skrrtin on ya like mimiyuh
Wala kong oras sainyo, aint got time for ya
Can you feel the fire cooking in the kusina
We are not the same, akala nyo lang

They all say
I be heartless
Cause cupid hit his target
Arrow aimed right where my heart is
I wear my art on my sleeve
And leave my heart where the war is
Do it all for my kin, cause it was just us
When we started
I'mma young harden
Steppin back on you harmless
Foes, can't withstand when I raise
Up the standards
Trgggrd be illmatic
Slightly ill mannered
Not that it really matters
Imma go green
Like a triggered bruce banner
Spazzin on these tracks
Rolling joints like a master
Imma take a massive dump on these trucks
Most of ya'll average
We gonna eat your masters
We gonna need a massive
Stack amount of cash
Caches upon caches
Catch us when we we cash in
Bend with the river
Cause trgggrd be elastic
...

",MusixMatch
485,194268204,Tulog,Yuson,[15],['R&B/Soul'],"Pagod na pagod na
Ayaw nang mabuhay
Gusto nang huminto
Sa mundong mapaglaro
Pagod na pagod na
Ayaw nang mabuhay
Gusto nang huminto
Sa mundong mapaglaro
'Di na makatulog kakaisip
Ngayon sana ako'y nananaginip
Mahimbing na tulog hinahanap
Gusto nalang dun sa alapaap
Sa lugar na iyon masarap
Kinakain na nang isip kakaisip
Dibdib ay sumisikip
'Di makahinga 'di mahinga
Pagod na pagod na
Ayaw nang mabuhay
Gusto nang huminto
Sa mundong mapaglaro
Pagod na pagod na
Ayaw nang mabuhay
Gusto nang huminto
Sa mundong mapaglaro
Alas quatro ng umaga
'Di pa makatulog
Ang isip ay pagod kinakain ng sistema
Ako'y sawang-sawa na
Ako'y sawang-sawa na
'Di na makatulog, di na makatulog
'Di na makatulog, di na makatulog
'Di na makatulog, di na makatulog
'Di na makatulog, di na makatulog
Pagod na pagod na
Ayaw nang mabuhay
Gusto nang huminto
Sa mundong mapaglaro
Pagod na pagod na
Ayaw nang mabuhay
Gusto nang huminto
Sa mundong mapaglaro",
486,191874339,Ilaw,Critz,[15],['R&B/Soul'],"Nung papunta palang ako halos sakin walang lumapit
Nang palapit na sa tuktok lahat sila ay kumakapit
Nilalait ng iba mga ginagawa kong obra
At lingid sa kaalaman ko ang pinasok kong kultura

Walang bilang sa iba kapag hindi ka nila kilala
Ganyan talaga sa laro parang ikaw ay nakapila
Hintayin ang panahong tumutok na sayo ang ilaw
Malamang pag nagningning ka sila sayo ay masisilaw

Hahanap hanapin ng iba kahit na di ka kilala
Ganyan lang talaga kailangan mong magpakilala
Kaya't di ko sasayangin ang mga pagkakataon
Makasalamuha sa industriya mga tunay na leon

Nagsisimula ka palang kaya't wag mo ng tangkain pa na mapagod
...

",MusixMatch
487,191170043,Hindi Na Ko Lilisan,ambo dolores,[15],['R&B/Soul'],"Anak, hawakan mo ng mahigpit ang aking kamay
Hindi kita bibitawan
Tayo ay maglalagkbay'
Kung san man
Di tayo maghihiwalay
Kayo ang aking kayamanan
Ako ang inyong gabay

Wala nang mas sasarap pa sainyong yakap at halik
Wala na kong nagawa pero ako'y tuwang tuwa
Mapuyat man
Ako ay babangon dahil wala kong dahilan
...

",MusixMatch
488,201581775,Sobrang Laya,Too Stoned,"[34, 15]","['Music', 'R&B/Soul']","Sobrang Laya boy di pwedeng
Limitahan kapag umaapoy
Laging derecho sa pangarap di matataboy
Humarang saming daanan siguradong baboy
Ahh so high mashadong mataas
Kapag nag bababa ng bago malakas
Maraming parating wag kang malilito
Ta Tamaan ka kapag kinalabit ko to

Mmm Sapul ka hindi sa bakal namin na dala
Sabog ka dito sa bulaklak na dala
Sobrang laya yeah sa pangarap abala
Wag magtataka sa mga mata na mapula
Touch down Tokyo to Manila
Always lookin' back dala na ang bandila
Wag ka dito bawal samin ang mahina
Babagyo ng mga letra di na to titila

Humanda sa malakas na parating
Wag mong sisirin ang lalim nakaabang mga pating
Piliin mo parin dito sa itaas dahil ito lang din naman ang gusto nilang marating
Ingat ka parin Hmm dami dyan sakim Hmm
Di mo agad sila makikilala ito ay paalala titira yan pag di ka na nakatingin

Iniwan lahat ng mga salungat
Natira nalang ang mga tapat
Laging solido sa aking pangkat
Bibitbitin lahat sa pag angat

Nakawala sa kadena wala ng pipigil derecho na to
Tanging amat ko lang nagdala sakin papuntang ibang mundo

Piliin mo na ng maiigi ang kasama mo
...

",MusixMatch
489,197060799,Hindi Ka Naman Sa'kin,Fer,"[15, 20]","['R&B/Soul', 'Alternative']","Ang iyong mga mata sa aki'y nakatitig
Tayo lang dalawa pero bakit mainit?

Tumatakbo lumalayo sa sinag ng araw
Ayokong mabigo, sabihin kung ayaw

Oh patingin tingin ka pa
Hindi ka naman sa'kin
O kay ganda ng 'yong mukha
Hindi ka naman sa'kin
...

",MusixMatch
490,167199631,1am (Intro to Ops II),Maxlorie,[15],['R&B/Soul'],"Sa larangan, lansangan
Madami kang madadaanan
Dapat diretso ang tingin wag kakaliwa't kanan
Ni hindi makapaniwala sa tangi mong kagandahan
Nang una kang makita muntik nakong mabulunan

Iminulat ang aking matang sa dilim di nakakakita
Ilusyon lamang pala na ikaw makakasama
Mag ingat sa paligid baka ikaw na ang makarma
Sa mundong walang tumataas lahat bumababa na

Ang lubid, gumapos
Ikaw lang ang tatapos
Isantabi upua't sa buhay makakaraos
Nasayang na lamang
Walang paa paalam
Tinulak ng sariling kamaliang naranasan

Iniwan ang nakaraan
Na parang panaginip lang
Nilisan ang mga problema't
Sarili'y pinakinggan
...

",MusixMatch
491,161480749,GK (Ganda Ka),Miss Ramonne,[15],['R&B/Soul'],"Oh oh wo-oh

Nangarap ka na ba
Maging katulad ng iba
Nangarap ka na bang maging masaya
Umasa ka na ba
Umasa sa wala
Nangyari bang mukha ka nang tanga

Hindi mo kailangan pa ang mag-alinlangan
Isipin mong ganda ka

Ganda ka, oh oh wo-oh
Ganda ka, oh oh wo-oh
Ganda ka, ganda ka
'Di ba
Ganda ka, oh oh wo-oh
Ganda ka, oh oh wo-oh
Ganda ka, ganda ka
'Di ba
...

",MusixMatch
492,206204799,Airis (feat. DonMigs),Mooz PH,[15],['R&B/Soul'],"Ngayong ako ang nawala
Hanapin mo rin kaya
Ngayong ako ang hindi dama
Manibago ka rin kaya

Nandito nanaman ako ngayon
Walang madadatnan sa paglingon
Lagi nalang ako ba't ba gano'n
Wala na bang ibang solusyon
Kasi alam mo naman mahal kita at
Walang iba kun'di ikaw
Bakit ka biglang sumuko
Ganon lang ba para sa'yo ito
...

",MusixMatch
493,194287963,Chill,Ashtin,[15],['R&B/Soul'],"Teka sandali
Dyan ka muna chill lang
Wag magmadali
Ang buhay ay isa lang
Bata ka pa di ka dapat na nangangamba
Pagkat bawat hamon ng buhay ay kaya na
Teka sandali

Ang dami dami mong iniisip ngayon
Di mo alam kung saan ka pupunta at pano
Lahat may plano
Magdasal tayo
Wag na wag magtatago
Teka sandali
Magtiwala lang
Kung ano ang nasa puso mo sundin mo lang

...

",MusixMatch
494,193138261,Ako Na Lang,Alfie A,[15],['R&B/Soul'],"Ako na lang dapat ang iyong ibigin
Mga mata mo'y pwede ko ba tong silipin
Mga mali ko'y aking lilinisin
Gusto mo rin ako hindi mo lang maamin

Ouuu baby you're so fine
Can you give me some of your time
Our situation really got me affected
Para kang Corona Virus you've got me infected

Seeing her made my heartbeat too fast
I'm praying for it, she'll be my last
Ouu girl you hijacked my mind
She's like and angel and one of a kind

Tinamaan ako sayo ng malubha
Hindi ko hahayaan na mapunta ka sa iba
Ang relasyon natin ay biglang lumabo
Pangakoy pag mamahal ko sayo'y di magbabago

...

",MusixMatch
495,191791217,Malaya (feat. Steven Peregrina),Nrprods,[15],['R&B/Soul'],"Kasama kita nung akala mong
Tinalikuran ka na ng mundo
Ginawa ko lahat ng 'yong gusto
Walang tinira sa sarili ko
Ganon ako magbigay
Ayokong kulang kaya may pasobra
Akin nang ipinagpalagay
Ikaw ang takda sa akin na obra
Isa kang likhang-sining
Ang sarap lang sa feeling
Na ikaw ang kapiling
Palaging nabibitin
Sa mga ngiti mo
Ay animo'y
Umulan ng maraming ninoy
Aguinaldo straight from ninong
In short I feel blessed when im with you
Di ko alam na gantong isusukli mo
Malalaman ko pa ang totoo sa kung kani-kanino
May itinatago ka sa likod ng yong mga anino
May gaspang sayong ugaling tago sa kilos na pino
Di ko sinusumbat ang mga ginawa ko
Ginusto ko yun
Ikaw ang piraso na nawawala ko
...

",MusixMatch
496,202218443,Lakas Tama,Pieces,[15],['R&B/Soul'],"Lakas ng tama ko sayo
Paano ba nagkaganto?
Di ako yung tipo ng lalake
Na naghahabol palagi
Lakas ng tama ko sayo
Paano ba nagkaganto?
Di ako yung tipo ng lalake
Na naghahabol palagi

Di na ako mapakali sa tuwina Ika'y paparating
Tanging layunin ay mapasakin
At di na muli pa na magising
Sa malapanaginip na 'to
Bakit ako natukso?
Sayo ko lang nararamdaman
Ang ganitong pakiramdam
Napapansin ko sa sarili ko
Lahat ng hindi ko noon gusto
Nagagawa ko na ngayon
Tulad ng ipon o magsuot ng pantalon
Na nakapagtataka na nagawa ko na mga bagay na ito

Lakas ng tama ko sayo
Paano ba nagkaganto?
Di ako yung tipo ng lalake
Na naghahabol palagi
Lakas ng tama ko sayo
Paano ba nagkaganto?
Di ako yung tipo ng lalake
Na naghahabol palagi

Hey girl, di ka na mawala sa isipan ko
...

",MusixMatch
497,92038925,Kulang Ang Mga Sandali,Freestyle,[15],['R&B/Soul'],"Ooh oohhooh
Diba ninyo napapansin parang ang lahat nagmamadali
Lalo kong nadarama na kapiling ka oh oh
Habol ng habol ang puso kong ito
Wag sanang maubusan ng pagkakataon
Maipadama sayo mahal kita at sana'y masabi ko

(Kulang ang mga sandali) Kapiling ka
(Kinakapos sa panahon) Walang magawa
Sana; y di na lang kailangan pang magkalayo
Bitin na bitin sayo

...

",MusixMatch
498,34542085,Suko Na,Zacariah,[15],['R&B/Soul'],"SUKO NA
By: Zacariah

Suko na ako, oh ayo'ko na ha,
Umibig pa
Binigay ko naman ang ang lahat, lahat ko
Ngunit iniwan mo rin ako
Nagmukha na nga akong kawawa
Kahit na, may mahal ka nang iba
Nagtiatiaga pa rin ako, diyan sa piling mo
Ho ho ho ho

Suko na,
Oh suko na
Ang puso ko,
Pagod na ito oh, lagi na lang bigo, ngunit iniwan mo rin ako.
Nagmukha na nga akong kawawa
Kahit na, may mahal ka nang iba ah
Nagtitiaga pa rin ako. diyan sa piling mo.
Ho ho ho ho

Suko na ako, oh ayo'ko na ha
Umibig pa nang dahil sa ha
Iniwan mo, sinaktan mo ang puso ko
May iba ka ba diyan, Diyan so puso mo.

Suko na ako, oh ayo'ko na ha

Umibig pa ah ahhhh
Oh di ko na kaya
Suko na ako ohhhh

Suko na,.
Oh suko na ah
Ang puso ko,.
Pagod na ito oh, lagi na lang bigo, ngunit iniwan mo rin ako.
Nagmukha na nga akong kawawa
Kahit na may mahal ka nang iba ah
Nagtiatiaga pa rin ako, diyan sa piling mo,
Ho ho ho ho

Suko na ako, oh ayo'ko na ha
Umibig pa nang dahil sa ha
Iniwan mo, sinaktan mo ang puso ko
May iba ka ba diyan, Diyan so puso mo,

Suko na ako, oh ayo'ko na ha
Umibig pa ah ahhhh
Oh di ko na kaya
Suko na ako ohhhh
(suko na ako,)",
499,168522795,Sextunes,The Jae,[15],['R&B/Soul'],"Dalaga""

Sa larangan, lansangan
Madami kang madadaanan
Dapat diretso ang tingin wag kakaliwa't kanan
Ni hindi makapaniwala sa tangi mong kagandahan
Nang una kang makita muntik nakong mabulunan

Iminulat ang aking matang sa dilim di nakakakita
Ilusyon lamang pala na ikaw ay makakasama
Mag ingat sa paligid baka ikaw na ang makarma
Sa mundong walang tumataas lahat bumababa na

Ang lubid, gumapos
Ikaw lang ang tatapos
Isantabi upua't sa buhay makakaraos
Nasayang na lamang
Walang paa paalam
Tinulak ng sariling kamaliang naranasan

Iniwan ang nakaraan
Na parang panaginip lang
Nilisan ang mga problema't
...

",MusixMatch
500,184588563,Dead Feelings,Jape Macam,[15],['R&B/Soul'],"Bakit di mo madama
Ang aking nadarama

Bakit di mo ba maintindihan
Ang mga maliliit na bagay
Siguro nga kulang pa sa karanasan
Kaya akala nakikipag away

Sinasabi ko lang naman ang tama
Nararapat saiyo at para satin
Pero bakit di mo inaalala
Mga payo ko sayo at aking mga bilin
...

",MusixMatch
501,152942827,Ayoko Na Mag-Isa,Marq Aljo,[15],['R&B/Soul'],"Ayoko na maging mag-isa
Ayoko na maging mag-isa
Ayoko na maging mag-isa
Ayoko na maging mag-isa
Ayoko na maging mag-isa
Ayoko na maging mag-isa

Halika dito, tanggapin mo ang rosas na binigay ko
Wag mag bulag-bulagan, Ako ay andito
Andito para i-alay sayo ang puso
Puso kong nag-durusa sa panloloko mo
Ikaw ba'y bato
Niloko mo
Ako'y tuliro
Ikaw ba'y bato
Niloko mo
Ako'y tuliro
Ginago mo
...

",MusixMatch
502,199649926,Ayoko Na Sayo,Dro,[15],['R&B/Soul'],"Alam Mo bang Ikaw Lang Ang hinihiling Ng Puso ko?

Alam Mo namang mahal kita,
Hindi mo naman napupuna na nandito lang ako,
Kumakatok sa puso mo
Pero ito parin ako,
Pinipilit ko sarili ko nahihirapan na ko,
Kaya ayoko na sayo (weeh)

Ooh ooh,
Ayoko na sayo (weeh)ooh ooh,
...

",MusixMatch
503,167097155,Hanggang Sa Huli (Live),Alisson Shore,"[34, 15]","['Music', 'R&B/Soul']","At nandito tayong dalawa
Nagtuturuan kung sino ba
ang siyang mali at may gawa
Walang nakikinig puro salita

At ika'y nagpasyang lilisan pagka't di na tama
At ako'y di pa handa at di makapaniwala

Walang wala na ba?
Di na ba na-inda
Kung ngayo'y ayaw mo na (pwede bang)

Hanggang sa huli
Mga problema'y 'santabi
Ipagpaliban ang gabi
Sulitin bawat sandali
Kahit di na to madali satin

Hanggang sa huli
Mga problema'y 'santabi
Ipagpaliban ang gabi
Kahit alam kong aalis
At d ka na babalik sakin

Hawak ang kamay
pinipilit na di maghiwalay
Ngunit di ko pinupwersa pagka't
alam kong d ka na rin pa sasabay
Sa pag agos ng luha
Nati'y nagbalik lang ang
ala-alang paraisong nagmistulang delubyo

Parang kailan lang
na lahat ay kaya nating lagpasan
Ngunit kailangan bang
dito na ang katapusan

Sa mundong ating ginawa
di na mabalikan
Paulit ulit mang suyuin
Di mo na maramdaman

Walang wala na ba?
Di na ba na-inda
Kung ngayo'y ayaw mo na (pwede bang)

Hanggang sa huli (Sa huli)
Mga problema'y 'santabi (Santabi)
Ipagpaliban ang gabi
Sulitin bawat sandali
Kahit di na to madali satin

Hanggang sa huli
(Hanggang sa huli, pinipilit ang sarili)
Mga problema'y 'santabi
(Problema'y santabi, ikaw lang ang siyang katabi)
Ipagpaliban ang gabi (gabi)
Kahit alam kong aalis
At d ka na babalik sakin

Di na, di na ba babalik

Hanggang sa huli
Mga problema'y 'santabi
Ipagpaliban ang gabi
Sulitin bawat sandali
Kahit di na to madali satin

Hanggang sa huli
Mga problema'y 'santabi
Ipagpaliban ang gabi
Kahit alam kong aalis
At d ka na babalik sakin

Pa'no na ba 'to
Dito na lang ba tayo
Maghihintay
Kung aabot pa sa dulo

Pa'no na ba 'to
Dito na lang ba tayo
Maghihintay
Kung aabot pa sa dulo

Pa'no na ba 'to
Dito na lang ba tayo
Maghihintay
Kung aabot pa sa dulo

Pa'no na ba 'to
Dito na lang ba tayo
Guguho",
504,190684873,(Hindi Ko Na Kailangan Si) Ivana,John 6,[15],['R&B/Soul'],"Para sa mga loyal
Para sa mga faithful
Para sa 'tin to

Hindi ko na kailangan si Ivana
Dahil ang tipo ko ay nag-iba na
Mula nang ika'y aking makilala
Mata at puso ko ay sa'yo lamang

Hindi ko na kailangan si Ivana
Di na ako hahanap ng iba pa
Kahit na sinong aking makilala
Ang puso't isip ko ay sa'yo lamang

Maraming mag-asawang nag-aaway
Ng dahil sa larawang naka-online
Maraming mister ang napa-OH MY
Nag-puso, nag-comment, nag-like

Recent activity, nahuli ni esmi
Sa history sa FB at sa IG
...

",MusixMatch
505,186683317,Pangamba (feat. DiesBeatz),Tuphe,[15],['R&B/Soul'],"Wag ka sanang mangamba na magmahal muli iba
Pangakong di ka sasaktan ang puso mong kanyang sinugatan
Akoay lagi lang nandyan sayong tabi at kailanman
Ang iyong damdamin sanay para sakin

Alam kong hindi madali para sa'yo
Kalimutan ang lahat ng pinagdaanan mo
Ramdam ko ang lahat ng hapdi sa puso mo
Hayaan mo sana pawiin ko ang lahat ng to

Isa isahin nating tangalin lahat ng mga nararamdaman mong masakit
Unti unti nating patamisin, lahat ng mga nalasahan mo dati na mapait
Aking babaguhin lahat ng pinagdaanan mo na malagim
Bibigyan ko ng liwanag ang tanawin mong dati ay madilim

Wag ka sanang mangamba na magmahal muli iba
...

",MusixMatch
506,124791000,Pansin,MC Einstein feat. Skusta Clee,[15],['R&B/Soul'],"Uunahan na kita 'di ako panglaro
Kaya kung trip mong manakit, ay naku 'wag ako
Baka pwedeng pag-isipan mo muna yang gagawin mo
Kasi sayang baka ako na ang para sa iyo

Balak pa naman kitang gawing prinsesa
Kahit magpaalipin pa sayo'y walang problema
Aba dapat makapag-isip ka na
Kasi baka maya-maya yung isip ko'y magbago pa

Ako'y nag-iingat lamang kasi gusto ko ring namang maranasan
Na ako naman ang alagaan
Ayaw kong masaktan 'di ko makakayanan kaya

Mamili ka ng tao na sasaktan mo
Yung kaya nyang makipaglaro
Kung ang hinahanap mong lalake uunawa sayo
Pasensya na hindi yun ako

Kaya kung pwede, wag na lang
Wag na lang, wag na lang, wag na lang, wag na lang
Wag na lang, wag na lang, wag na lang, wag na lang
...

",MusixMatch
